id,user_id,age,consent_commercial,consent_research,created_at_in_epoch,created_at,current_language,described_identity,first_language,gender,phone_model,id.1,user_id.1,audio_id,string_id,affect,last_modified,phone_position,file_name,id.2,audio_id.1,chunk_name,script,file_location,F1frequency_range,slope0-500_mean,slope500-1500_mean,F1frequency_mean,shimmer_mean,jitter_mean,loudness_mean
138.0,user_f39f7456-112f-4b99-ad53-9ac2b4dd3204,25-39,t,t,1646795098.0,"Wed, 09 Mar 2022 03:04:58 +0000",English,,Tagalog,Woman,Iphone11,2270.0,138.0,shout_data_dcb11d50-3de4-4369-bd02-1423d4b12f73.wav,user_f39f7456-112f-4b99-ad53-9ac2b4dd3204,anger,"Tue, 02 Aug 2022 04:28:10 +0000",Hold your phone next to your hip with your hand covering the mic 5/19,/media/data/shout-data/shout_data_dcb11d50-3de4-4369-bd02-1423d4b12f73.wav,27666.0,2270.0,/final/chunka.wav,hungry action hippos fruit,shout-data\shout-data\shout_data_dcb11d50-3de4-4369-bd02-1423d4b12f73\final\chunka.wav,1802.4619,0.10887661,-0.003898962,819.9188,0.67408234,0.022965515,0.6610022
138.0,user_f39f7456-112f-4b99-ad53-9ac2b4dd3204,25-39,t,t,1646795098.0,"Wed, 09 Mar 2022 03:04:58 +0000",English,,Tagalog,Woman,Iphone11,2270.0,138.0,shout_data_dcb11d50-3de4-4369-bd02-1423d4b12f73.wav,user_f39f7456-112f-4b99-ad53-9ac2b4dd3204,anger,"Tue, 02 Aug 2022 04:28:10 +0000",Hold your phone next to your hip with your hand covering the mic 5/19,/media/data/shout-data/shout_data_dcb11d50-3de4-4369-bd02-1423d4b12f73.wav,27667.0,2270.0,/final/chunkb.wav,hungry action hippos fruit,shout-data\shout-data\shout_data_dcb11d50-3de4-4369-bd02-1423d4b12f73\final\chunkb.wav,1452.6401,0.09708559,-0.006494153,1019.27606,0.8189319,0.031339724,2.8024178
144.0,user_384afcd7-8359-4900-8f93-9ad489709e95,25-39,t,t,1649962544.0,"Thu, 14 Apr 2022 18:55:44 +0000",Russian,,Russian,Man,Xiaomi Redmi Note 8T,1530.0,144.0,shout_data_67ec649b-3693-490a-a383-3ee07ae2acb4.wav,user_384afcd7-8359-4900-8f93-9ad489709e95,joy,"Tue, 02 Aug 2022 04:19:11 +0000",Place phone on the opposite side of the room face down on a hard surface 13/19,/media/data/shout-data/shout_data_67ec649b-3693-490a-a383-3ee07ae2acb4.wav,20899.0,1530.0,/final/chunkb.wav,hungry action hippos fruit,shout-data\shout-data\shout_data_67ec649b-3693-490a-a383-3ee07ae2acb4\final\chunkb.wav,1655.1226,0.13639276,-0.011519569,855.59186,1.1878002,0.042698573,2.480588
20.0,user_6220b717-c518-4263-9442-badf650e078c,25-39,t,t,1654703553.0,"Wed, 08 Jun 2022 15:52:33 +0000",English,,English,Woman,Galaxy J3 Star,6.0,20.0,shout_data_877f08e8-bee3-48f5-9a63-bf1b5c1863a2.wav,user_6220b717-c518-4263-9442-badf650e078c,anger,"Tue, 02 Aug 2022 04:21:27 +0000",Hold your phone next to your face but with the mic/phone facing away from your face 2/19,/media/data/shout-data/shout_data_877f08e8-bee3-48f5-9a63-bf1b5c1863a2.wav,20947.0,6.0,/final/chunk30.wav,fluffy baseboard yogurt division,shout-data\shout-data\shout_data_877f08e8-bee3-48f5-9a63-bf1b5c1863a2\final\chunk30.wav,1257.7769,0.075184636,0.0010627443,870.662,0.8059201,0.023924416,1.6771688
144.0,user_384afcd7-8359-4900-8f93-9ad489709e95,25-39,t,t,1649962544.0,"Thu, 14 Apr 2022 18:55:44 +0000",Russian,,Russian,Man,Xiaomi Redmi Note 8T,1530.0,144.0,shout_data_67ec649b-3693-490a-a383-3ee07ae2acb4.wav,user_384afcd7-8359-4900-8f93-9ad489709e95,joy,"Tue, 02 Aug 2022 04:19:11 +0000",Place phone on the opposite side of the room face down on a hard surface 13/19,/media/data/shout-data/shout_data_67ec649b-3693-490a-a383-3ee07ae2acb4.wav,20900.0,1530.0,/final/chunkc.wav,hungry action hippos fruit,shout-data\shout-data\shout_data_67ec649b-3693-490a-a383-3ee07ae2acb4\final\chunkc.wav,1276.8134,0.11973887,-0.011936778,972.7935,1.0257441,0.0535743,3.4174836
130.0,user_6d3df5f4-4f73-4bc7-9558-5df30c91b36e,25-39,t,t,1649523015.0,"Sat, 09 Apr 2022 16:50:15 +0000",English,,English,Woman,iPhone 12,782.0,130.0,shout_data_601882b8-1929-4c39-ae84-ae5269f22318.wav,user_6d3df5f4-4f73-4bc7-9558-5df30c91b36e,disgust,"Tue, 02 Aug 2022 04:18:32 +0000",Hold your phone next to your face with your hand covering the mic 3/19,/media/data/shout-data/shout_data_601882b8-1929-4c39-ae84-ae5269f22318.wav,20956.0,782.0,/final/chunk10.wav,ripped ocean jumper,shout-data\shout-data\shout_data_601882b8-1929-4c39-ae84-ae5269f22318\final\chunk10.wav,1650.3848,0.068566695,0.0032687043,830.86615,0.6897596,0.02071429,0.72116965
130.0,user_6d3df5f4-4f73-4bc7-9558-5df30c91b36e,25-39,t,t,1649523015.0,"Sat, 09 Apr 2022 16:50:15 +0000",English,,English,Woman,iPhone 12,782.0,130.0,shout_data_601882b8-1929-4c39-ae84-ae5269f22318.wav,user_6d3df5f4-4f73-4bc7-9558-5df30c91b36e,disgust,"Tue, 02 Aug 2022 04:18:32 +0000",Hold your phone next to your face with your hand covering the mic 3/19,/media/data/shout-data/shout_data_601882b8-1929-4c39-ae84-ae5269f22318.wav,20957.0,782.0,/final/chunk11.wav,ripped ocean jumper,shout-data\shout-data\shout_data_601882b8-1929-4c39-ae84-ae5269f22318\final\chunk11.wav,1795.4468,0.08086745,0.0056068986,818.6986,1.0113215,0.03360557,1.2145313
130.0,user_6d3df5f4-4f73-4bc7-9558-5df30c91b36e,25-39,t,t,1649523015.0,"Sat, 09 Apr 2022 16:50:15 +0000",English,,English,Woman,iPhone 12,782.0,130.0,shout_data_601882b8-1929-4c39-ae84-ae5269f22318.wav,user_6d3df5f4-4f73-4bc7-9558-5df30c91b36e,disgust,"Tue, 02 Aug 2022 04:18:32 +0000",Hold your phone next to your face with your hand covering the mic 3/19,/media/data/shout-data/shout_data_601882b8-1929-4c39-ae84-ae5269f22318.wav,20958.0,782.0,/final/chunk12.wav,ripped ocean jumper,shout-data\shout-data\shout_data_601882b8-1929-4c39-ae84-ae5269f22318\final\chunk12.wav,1333.2117,0.10482487,0.006931397,853.508,0.71542823,0.03211672,0.9247159
148.0,user_1533440b-337a-4662-9118-646eb138fad0,25-39,t,t,1654088489.0,"Wed, 01 Jun 2022 13:01:29 +0000",English,,English,Woman,Samsung Galaxy s8+,773.0,148.0,shout_data_30010462-4f52-4d86-b1b9-8649c214a8d5.wav,user_1533440b-337a-4662-9118-646eb138fad0,disgust,"Tue, 02 Aug 2022 04:14:45 +0000",Place phone 1-2 meters away face down on a soft surface 10/19,/media/data/shout-data/shout_data_30010462-4f52-4d86-b1b9-8649c214a8d5.wav,20967.0,773.0,/final/chunk20.wav,snow meteor down the chimney,shout-data\shout-data\shout_data_30010462-4f52-4d86-b1b9-8649c214a8d5\final\chunk20.wav,2146.338,0.11062901,-0.009253295,690.04663,0.46841216,0.006896192,0.7128066
64.0,user_3ad90399-0c54-4674-ae88-d7b7df899260,40-60,t,t,1651264262.0,"Fri, 29 Apr 2022 20:31:02 +0000",English,,English,Man,iPhone Xs Max,709.0,64.0,shout_data_3975dd1c-1173-447b-aea5-f5efb1be9df1.wav,user_3ad90399-0c54-4674-ae88-d7b7df899260,joy,"Tue, 02 Aug 2022 04:15:31 +0000",Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,/media/data/shout-data/shout_data_3975dd1c-1173-447b-aea5-f5efb1be9df1.wav,21062.0,709.0,/final/chunk10.wav,ha banana and mustard sandwiches,shout-data\shout-data\shout_data_3975dd1c-1173-447b-aea5-f5efb1be9df1\final\chunk10.wav,1303.1439,0.077781074,-0.0034294121,741.6092,0.5022841,0.0072133117,1.442608
64.0,user_3ad90399-0c54-4674-ae88-d7b7df899260,40-60,t,t,1651264262.0,"Fri, 29 Apr 2022 20:31:02 +0000",English,,English,Man,iPhone Xs Max,709.0,64.0,shout_data_3975dd1c-1173-447b-aea5-f5efb1be9df1.wav,user_3ad90399-0c54-4674-ae88-d7b7df899260,joy,"Tue, 02 Aug 2022 04:15:31 +0000",Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,/media/data/shout-data/shout_data_3975dd1c-1173-447b-aea5-f5efb1be9df1.wav,21063.0,709.0,/final/chunk30.wav,ha banana and mustard sandwiches,shout-data\shout-data\shout_data_3975dd1c-1173-447b-aea5-f5efb1be9df1\final\chunk30.wav,1197.0193,0.08018235,-0.0050623044,627.48865,0.7882415,0.02208479,0.79889506
156.0,user_b23d2fda-da8e-41da-ba5a-133b2d0f0421,40-60,t,t,1653191991.0,"Sun, 22 May 2022 03:59:51 +0000",English,,English,Woman,I phone7,464.0,156.0,shout_data_00a0fb59-49f0-40e1-8481-6a334c65b126.wav,user_b23d2fda-da8e-41da-ba5a-133b2d0f0421,neutral,"Tue, 02 Aug 2022 04:11:12 +0000",Place phone 1-2 meters away face up on any surface 8/19,/media/data/shout-data/shout_data_00a0fb59-49f0-40e1-8481-6a334c65b126.wav,21012.0,464.0,/final/chunk20.wav,join the Ear Look club,shout-data\shout-data\shout_data_00a0fb59-49f0-40e1-8481-6a334c65b126\final\chunk20.wav,897.87305,0.10392577,-0.024603568,540.54974,0.7970673,0.027802365,0.48467693
138.0,user_f39f7456-112f-4b99-ad53-9ac2b4dd3204,25-39,t,t,1646795098.0,"Wed, 09 Mar 2022 03:04:58 +0000",English,,Tagalog,Woman,Iphone11,2270.0,138.0,shout_data_dcb11d50-3de4-4369-bd02-1423d4b12f73.wav,user_f39f7456-112f-4b99-ad53-9ac2b4dd3204,anger,"Tue, 02 Aug 2022 04:28:10 +0000",Hold your phone next to your hip with your hand covering the mic 5/19,/media/data/shout-data/shout_data_dcb11d50-3de4-4369-bd02-1423d4b12f73.wav,27668.0,2270.0,/final/chunkc.wav,hungry action hippos fruit,shout-data\shout-data\shout_data_dcb11d50-3de4-4369-bd02-1423d4b12f73\final\chunkc.wav,1356.9607,0.069338165,0.0042998716,1023.85626,0.62143654,0.015401955,2.7159915
46.0,user_3d49e524-53a7-4835-8cac-979d92aa29d3,18-24,t,t,1651602087.0,"Tue, 03 May 2022 18:21:27 +0000",English,,English,Woman,Iphone,2273.0,46.0,shout_data_dc631718-97c9-4285-a4cc-2c2cc58c80e2.wav,user_3d49e524-53a7-4835-8cac-979d92aa29d3,anger,"Tue, 02 Aug 2022 04:28:09 +0000",Place phone on the opposite side of the room face down on a soft surface 14/19,/media/data/shout-data/shout_data_dc631718-97c9-4285-a4cc-2c2cc58c80e2.wav,27669.0,2273.0,/final/chunka.wav,banana and mustard sandwiches,shout-data\shout-data\shout_data_dc631718-97c9-4285-a4cc-2c2cc58c80e2\final\chunka.wav,1167.8506,0.11187334,-0.013028643,768.36206,0.7569261,0.020685248,0.6499035
46.0,user_3d49e524-53a7-4835-8cac-979d92aa29d3,18-24,t,t,1651602087.0,"Tue, 03 May 2022 18:21:27 +0000",English,,English,Woman,Iphone,2273.0,46.0,shout_data_dc631718-97c9-4285-a4cc-2c2cc58c80e2.wav,user_3d49e524-53a7-4835-8cac-979d92aa29d3,anger,"Tue, 02 Aug 2022 04:28:09 +0000",Place phone on the opposite side of the room face down on a soft surface 14/19,/media/data/shout-data/shout_data_dc631718-97c9-4285-a4cc-2c2cc58c80e2.wav,27670.0,2273.0,/final/chunkb.wav,banana and mustard sandwiches,shout-data\shout-data\shout_data_dc631718-97c9-4285-a4cc-2c2cc58c80e2\final\chunkb.wav,1209.3882,0.1380376,-0.010768328,896.5845,1.0292966,0.020689469,0.8380735
46.0,user_3d49e524-53a7-4835-8cac-979d92aa29d3,18-24,t,t,1651602087.0,"Tue, 03 May 2022 18:21:27 +0000",English,,English,Woman,Iphone,2273.0,46.0,shout_data_dc631718-97c9-4285-a4cc-2c2cc58c80e2.wav,user_3d49e524-53a7-4835-8cac-979d92aa29d3,anger,"Tue, 02 Aug 2022 04:28:09 +0000",Place phone on the opposite side of the room face down on a soft surface 14/19,/media/data/shout-data/shout_data_dc631718-97c9-4285-a4cc-2c2cc58c80e2.wav,27671.0,2273.0,/final/chunkc.wav,banana and mustard sandwiches,shout-data\shout-data\shout_data_dc631718-97c9-4285-a4cc-2c2cc58c80e2\final\chunkc.wav,1244.494,0.1188045,-0.009604058,902.595,0.72671133,0.013294589,0.71937144
150.0,user_a7ee909a-815d-4073-8781-79aaccfe3f09,25-39,t,t,1646908109.0,"Thu, 10 Mar 2022 10:28:29 +0000",English,,English,Woman,iPhone 12,2276.0,150.0,shout_data_dc0d1026-6649-4581-bf84-3aa8da64cc3d.wav,user_a7ee909a-815d-4073-8781-79aaccfe3f09,anger,"Tue, 02 Aug 2022 04:28:08 +0000",Place phone as far away as possible while on on the opposite side of a wall from you in a bag 19/19,/media/data/shout-data/shout_data_dc0d1026-6649-4581-bf84-3aa8da64cc3d.wav,27672.0,2276.0,/final/chunka.wav,banana and mustard sandwiches,shout-data\shout-data\shout_data_dc0d1026-6649-4581-bf84-3aa8da64cc3d\final\chunka.wav,1203.5107,0.09184907,-0.0107787335,731.0192,1.0653046,0.032927364,1.0964478
148.0,user_1533440b-337a-4662-9118-646eb138fad0,25-39,t,t,1654088489.0,"Wed, 01 Jun 2022 13:01:29 +0000",English,,English,Woman,Samsung Galaxy s8+,773.0,148.0,shout_data_30010462-4f52-4d86-b1b9-8649c214a8d5.wav,user_1533440b-337a-4662-9118-646eb138fad0,disgust,"Tue, 02 Aug 2022 04:14:45 +0000",Place phone 1-2 meters away face down on a soft surface 10/19,/media/data/shout-data/shout_data_30010462-4f52-4d86-b1b9-8649c214a8d5.wav,20968.0,773.0,/final/chunk21.wav,snow meteor down the chimney,shout-data\shout-data\shout_data_30010462-4f52-4d86-b1b9-8649c214a8d5\final\chunk21.wav,1852.2743,0.13126534,3.7483842e-05,882.35693,0.75878024,0.013072396,2.3200996
150.0,user_a7ee909a-815d-4073-8781-79aaccfe3f09,25-39,t,t,1646908109.0,"Thu, 10 Mar 2022 10:28:29 +0000",English,,English,Woman,iPhone 12,2276.0,150.0,shout_data_dc0d1026-6649-4581-bf84-3aa8da64cc3d.wav,user_a7ee909a-815d-4073-8781-79aaccfe3f09,anger,"Tue, 02 Aug 2022 04:28:08 +0000",Place phone as far away as possible while on on the opposite side of a wall from you in a bag 19/19,/media/data/shout-data/shout_data_dc0d1026-6649-4581-bf84-3aa8da64cc3d.wav,27673.0,2276.0,/final/chunkb.wav,banana and mustard sandwiches,shout-data\shout-data\shout_data_dc0d1026-6649-4581-bf84-3aa8da64cc3d\final\chunkb.wav,1228.1711,0.12567236,-0.005070447,781.4513,1.1030777,0.027710166,1.6712087
150.0,user_a7ee909a-815d-4073-8781-79aaccfe3f09,25-39,t,t,1646908109.0,"Thu, 10 Mar 2022 10:28:29 +0000",English,,English,Woman,iPhone 12,2276.0,150.0,shout_data_dc0d1026-6649-4581-bf84-3aa8da64cc3d.wav,user_a7ee909a-815d-4073-8781-79aaccfe3f09,anger,"Tue, 02 Aug 2022 04:28:08 +0000",Place phone as far away as possible while on on the opposite side of a wall from you in a bag 19/19,/media/data/shout-data/shout_data_dc0d1026-6649-4581-bf84-3aa8da64cc3d.wav,27674.0,2276.0,/final/chunkc.wav,banana and mustard sandwiches,shout-data\shout-data\shout_data_dc0d1026-6649-4581-bf84-3aa8da64cc3d\final\chunkc.wav,1213.505,0.093520984,-0.00896582,967.7938,1.0743257,0.024526883,1.4780188
148.0,user_1533440b-337a-4662-9118-646eb138fad0,25-39,t,t,1654088489.0,"Wed, 01 Jun 2022 13:01:29 +0000",English,,English,Woman,Samsung Galaxy s8+,773.0,148.0,shout_data_30010462-4f52-4d86-b1b9-8649c214a8d5.wav,user_1533440b-337a-4662-9118-646eb138fad0,disgust,"Tue, 02 Aug 2022 04:14:45 +0000",Place phone 1-2 meters away face down on a soft surface 10/19,/media/data/shout-data/shout_data_30010462-4f52-4d86-b1b9-8649c214a8d5.wav,20970.0,773.0,/final/chunk40.wav,snow meteor down the chimney,shout-data\shout-data\shout_data_30010462-4f52-4d86-b1b9-8649c214a8d5\final\chunk40.wav,1787.5143,0.09757588,2.5641919e-05,843.8549,0.77989155,0.021037528,2.1771436
35.0,user_ee6718bb-1ddd-439c-ab61-e9c9d5b6ffae,18-24,t,t,1652196845.0,"Tue, 10 May 2022 15:34:05 +0000",English,,English,Woman,IPhone,483.0,35.0,shout_data_52b75247-1f57-487a-a049-9e71da5b8930.wav,user_ee6718bb-1ddd-439c-ab61-e9c9d5b6ffae,anger,"Tue, 02 Aug 2022 04:17:33 +0000",Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,/media/data/shout-data/shout_data_52b75247-1f57-487a-a049-9e71da5b8930.wav,20972.0,483.0,/final/chunk10.wav,another dog secretary show,shout-data\shout-data\shout_data_52b75247-1f57-487a-a049-9e71da5b8930\final\chunk10.wav,1170.2272,0.10548066,-0.00039969,646.2035,0.6440346,0.018776538,0.7523116
35.0,user_ee6718bb-1ddd-439c-ab61-e9c9d5b6ffae,18-24,t,t,1652196845.0,"Tue, 10 May 2022 15:34:05 +0000",English,,English,Woman,IPhone,483.0,35.0,shout_data_52b75247-1f57-487a-a049-9e71da5b8930.wav,user_ee6718bb-1ddd-439c-ab61-e9c9d5b6ffae,anger,"Tue, 02 Aug 2022 04:17:33 +0000",Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,/media/data/shout-data/shout_data_52b75247-1f57-487a-a049-9e71da5b8930.wav,20973.0,483.0,/final/chunk30.wav,another dog secretary show,shout-data\shout-data\shout_data_52b75247-1f57-487a-a049-9e71da5b8930\final\chunk30.wav,1391.1788,0.114342466,0.0026266305,859.7806,0.54995465,0.018929048,1.30864
35.0,user_ee6718bb-1ddd-439c-ab61-e9c9d5b6ffae,18-24,t,t,1652196845.0,"Tue, 10 May 2022 15:34:05 +0000",English,,English,Woman,IPhone,483.0,35.0,shout_data_52b75247-1f57-487a-a049-9e71da5b8930.wav,user_ee6718bb-1ddd-439c-ab61-e9c9d5b6ffae,anger,"Tue, 02 Aug 2022 04:17:33 +0000",Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,/media/data/shout-data/shout_data_52b75247-1f57-487a-a049-9e71da5b8930.wav,20974.0,483.0,/final/chunk40.wav,another dog secretary show,shout-data\shout-data\shout_data_52b75247-1f57-487a-a049-9e71da5b8930\final\chunk40.wav,1543.9895,0.11961217,0.0018262933,717.73883,0.62162507,0.015523463,0.8028453
124.0,user_55e53fee-cd3b-4536-87fa-767cd2ca0594,60 and over,t,t,1654979340.0,"Sat, 11 Jun 2022 20:29:00 +0000",english,,english,Man,microsoft surface,1153.0,124.0,shout_data_ca642767-d28c-44f3-acb9-7e71e5312730.wav,user_55e53fee-cd3b-4536-87fa-767cd2ca0594,joy,"Tue, 02 Aug 2022 04:26:51 +0000",Place phone 1-2 meters away face down on a soft surface 10/19,/media/data/shout-data/shout_data_ca642767-d28c-44f3-acb9-7e71e5312730.wav,20987.0,1153.0,/final/chunk10.wav,five dollar slaw onion cure,shout-data\shout-data\shout_data_ca642767-d28c-44f3-acb9-7e71e5312730\final\chunk10.wav,1206.247,0.098274045,-0.020747233,881.4941,0.9701082,0.056549508,1.6782098
124.0,user_55e53fee-cd3b-4536-87fa-767cd2ca0594,60 and over,t,t,1654979340.0,"Sat, 11 Jun 2022 20:29:00 +0000",english,,english,Man,microsoft surface,1153.0,124.0,shout_data_ca642767-d28c-44f3-acb9-7e71e5312730.wav,user_55e53fee-cd3b-4536-87fa-767cd2ca0594,joy,"Tue, 02 Aug 2022 04:26:51 +0000",Place phone 1-2 meters away face down on a soft surface 10/19,/media/data/shout-data/shout_data_ca642767-d28c-44f3-acb9-7e71e5312730.wav,20988.0,1153.0,/final/chunk11.wav,five dollar slaw onion cure,shout-data\shout-data\shout_data_ca642767-d28c-44f3-acb9-7e71e5312730\final\chunk11.wav,1670.722,0.09257524,-0.01659208,843.65546,0.84629023,0.03420167,1.4406269
124.0,user_55e53fee-cd3b-4536-87fa-767cd2ca0594,60 and over,t,t,1654979340.0,"Sat, 11 Jun 2022 20:29:00 +0000",english,,english,Man,microsoft surface,1153.0,124.0,shout_data_ca642767-d28c-44f3-acb9-7e71e5312730.wav,user_55e53fee-cd3b-4536-87fa-767cd2ca0594,joy,"Tue, 02 Aug 2022 04:26:51 +0000",Place phone 1-2 meters away face down on a soft surface 10/19,/media/data/shout-data/shout_data_ca642767-d28c-44f3-acb9-7e71e5312730.wav,20990.0,1153.0,/final/chunk21.wav,five dollar slaw onion cure,shout-data\shout-data\shout_data_ca642767-d28c-44f3-acb9-7e71e5312730\final\chunk21.wav,1089.56,0.06114719,-0.027439041,715.81116,1.0913309,0.06781588,1.9503038
38.0,user_6ad54616-b536-4d82-9f15-2e78afeaa12d,25-39,t,t,1654282979.0,"Fri, 03 Jun 2022 19:02:59 +0000",English,,English,Man,Samsung Galaxy A32,66.0,38.0,shout_data_d9b2041a-5511-44f9-8fb5-b64060b80f13.wav,user_6ad54616-b536-4d82-9f15-2e78afeaa12d,surprise,"Tue, 02 Aug 2022 04:27:57 +0000",Place your phone in your pocket 6/19,/media/data/shout-data/shout_data_d9b2041a-5511-44f9-8fb5-b64060b80f13.wav,20991.0,66.0,/final/chunk00.wav,ripped ocean jumper,shout-data\shout-data\shout_data_d9b2041a-5511-44f9-8fb5-b64060b80f13\final\chunk00.wav,2020.8269,0.12039817,0.002938378,713.57,0.7071859,0.03938958,0.36643273
38.0,user_6ad54616-b536-4d82-9f15-2e78afeaa12d,25-39,t,t,1654282979.0,"Fri, 03 Jun 2022 19:02:59 +0000",English,,English,Man,Samsung Galaxy A32,66.0,38.0,shout_data_d9b2041a-5511-44f9-8fb5-b64060b80f13.wav,user_6ad54616-b536-4d82-9f15-2e78afeaa12d,surprise,"Tue, 02 Aug 2022 04:27:57 +0000",Place your phone in your pocket 6/19,/media/data/shout-data/shout_data_d9b2041a-5511-44f9-8fb5-b64060b80f13.wav,20996.0,66.0,/final/chunk50.wav,ripped ocean jumper,shout-data\shout-data\shout_data_d9b2041a-5511-44f9-8fb5-b64060b80f13\final\chunk50.wav,1261.5604,0.11394821,0.0021808774,682.23596,0.44483277,0.009058815,0.777915
38.0,user_6ad54616-b536-4d82-9f15-2e78afeaa12d,25-39,t,t,1654282979.0,"Fri, 03 Jun 2022 19:02:59 +0000",English,,English,Man,Samsung Galaxy A32,66.0,38.0,shout_data_d9b2041a-5511-44f9-8fb5-b64060b80f13.wav,user_6ad54616-b536-4d82-9f15-2e78afeaa12d,surprise,"Tue, 02 Aug 2022 04:27:57 +0000",Place your phone in your pocket 6/19,/media/data/shout-data/shout_data_d9b2041a-5511-44f9-8fb5-b64060b80f13.wav,21000.0,66.0,/final/chunk90.wav,ripped ocean jumper,shout-data\shout-data\shout_data_d9b2041a-5511-44f9-8fb5-b64060b80f13\final\chunk90.wav,1477.8555,0.13368453,0.0034007863,630.6294,0.6258454,0.028853562,1.5259621
143.0,user_c64a411a-45cc-4d3f-b7a3-fccb3e6b4c63,25-39,t,t,1653312769.0,"Mon, 23 May 2022 13:32:49 +0000",English,,French,Woman,Samsung,219.0,143.0,shout_data_2efc4606-57d6-4b8d-9b16-5f8c581c66ad.wav,user_c64a411a-45cc-4d3f-b7a3-fccb3e6b4c63,surprise,"Tue, 02 Aug 2022 04:14:38 +0000",Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,/media/data/shout-data/shout_data_2efc4606-57d6-4b8d-9b16-5f8c581c66ad.wav,21007.0,219.0,/final/chunk11.wav,birds make new jingles,shout-data\shout-data\shout_data_2efc4606-57d6-4b8d-9b16-5f8c581c66ad\final\chunk11.wav,2341.5354,0.09847869,-0.010270296,624.7409,0.7681145,0.026308374,1.2477403
15.0,user_b5fd36de-da96-4bc5-8286-c86e5759955c,18-24,t,t,1647319740.0,"Tue, 15 Mar 2022 04:49:00 +0000",English,,English,Woman,iPhone XS,2279.0,15.0,shout_data_dbed9771-a369-4837-a451-33bd13fa75fa.wav,user_b5fd36de-da96-4bc5-8286-c86e5759955c,anger,"Tue, 02 Aug 2022 04:28:06 +0000",Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,/media/data/shout-data/shout_data_dbed9771-a369-4837-a451-33bd13fa75fa.wav,27675.0,2279.0,/final/chunka.wav,another dog secretary show,shout-data\shout-data\shout_data_dbed9771-a369-4837-a451-33bd13fa75fa\final\chunka.wav,1357.4674,0.11736497,-0.011322887,612.6136,1.217208,0.048637256,0.781198
15.0,user_b5fd36de-da96-4bc5-8286-c86e5759955c,18-24,t,t,1647319740.0,"Tue, 15 Mar 2022 04:49:00 +0000",English,,English,Woman,iPhone XS,2279.0,15.0,shout_data_dbed9771-a369-4837-a451-33bd13fa75fa.wav,user_b5fd36de-da96-4bc5-8286-c86e5759955c,anger,"Tue, 02 Aug 2022 04:28:06 +0000",Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,/media/data/shout-data/shout_data_dbed9771-a369-4837-a451-33bd13fa75fa.wav,27676.0,2279.0,/final/chunkb.wav,another dog secretary show,shout-data\shout-data\shout_data_dbed9771-a369-4837-a451-33bd13fa75fa\final\chunkb.wav,2071.147,0.119276434,-0.008037397,709.55023,0.9652031,0.04796098,1.8865027
15.0,user_b5fd36de-da96-4bc5-8286-c86e5759955c,18-24,t,t,1647319740.0,"Tue, 15 Mar 2022 04:49:00 +0000",English,,English,Woman,iPhone XS,2279.0,15.0,shout_data_dbed9771-a369-4837-a451-33bd13fa75fa.wav,user_b5fd36de-da96-4bc5-8286-c86e5759955c,anger,"Tue, 02 Aug 2022 04:28:06 +0000",Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,/media/data/shout-data/shout_data_dbed9771-a369-4837-a451-33bd13fa75fa.wav,27677.0,2279.0,/final/chunkc.wav,another dog secretary show,shout-data\shout-data\shout_data_dbed9771-a369-4837-a451-33bd13fa75fa\final\chunkc.wav,1197.1494,0.0846326,-0.004445542,1000.2871,0.9582056,0.032942016,1.8991687
52.0,user_76c83e9b-f319-4cfa-8f81-f59b2cebdbda,25-39,t,t,1650722364.0,"Sat, 23 Apr 2022 13:59:24 +0000",English,,English,Woman,One plus 7T,2282.0,52.0,shout_data_db02a29d-dfe6-4e65-b501-2c55deeb43fa.wav,user_76c83e9b-f319-4cfa-8f81-f59b2cebdbda,anger,"Tue, 02 Aug 2022 04:28:04 +0000",Place phone on the opposite side of the room face down on a hard surface 13/19,/media/data/shout-data/shout_data_db02a29d-dfe6-4e65-b501-2c55deeb43fa.wav,27678.0,2282.0,/final/chunka.wav,five dollar slaw onion cure,shout-data\shout-data\shout_data_db02a29d-dfe6-4e65-b501-2c55deeb43fa\final\chunka.wav,2211.6855,0.123409376,-0.0115014985,625.5669,0.98221725,0.023855606,1.2688247
