mean pitch,pitch range,speech rate,energy,shimmer,jitter,spectral slope,mean intensity,max intensity,file_location,shout,emotion,phone_position
502.8892845,422.2358628,3.06122449,0.1096802407,0.0958124254,0.02107863478,-0.2009027515,81.60224456,111.6304935,shout-data\shout-data\shout_data_339d7ba9-6a66-4e81-ab73-c715d158d483\final\chunk20.wav,1,surprise,Place phone 1-2 meters away face down on a hard surface 9/19
214.1170995,380.7642739,3.07062436,0.02362452387,0.07384203317,0.01827097443,-0.07691052664,74.93485205,108.5425815,shout-data\shout-data\shout_data_339d7ba9-6a66-4e81-ab73-c715d158d483\final\chunk10.wav,0,surprise,Place phone 1-2 meters away face down on a hard surface 9/19
357.1637184,426.4435528,,0.09846679736,0.1187615005,0.0208670034,-0.07905848783,80.0957114,110.6894462,shout-data\shout-data\shout_data_339d7ba9-6a66-4e81-ab73-c715d158d483\final\chunk30.wav,1,surprise,Place phone 1-2 meters away face down on a hard surface 9/19
383.7605709,281.8022441,0.6027727547,0.01416961787,0.1472710463,0.01950580225,-0.02143563673,70.36591883,104.3178384,shout-data\shout-data\shout_data_d66397f3-0db0-4a16-88ed-1853c081777a\final\chunkc.wav,1,disgust,Place phone on the opposite side of the room in a bag 15/19
351.5785207,429.7070466,,0.06223286835,0.1483186595,0.02199087846,-0.1084037112,77.61231287,107.9619779,shout-data\shout-data\shout_data_d66397f3-0db0-4a16-88ed-1853c081777a\final\chunkb.wav,1,disgust,Place phone on the opposite side of the room in a bag 15/19
339.2021062,241.6955818,2.886002886,0.01621221386,0.1204482774,0.01947561964,-0.03066672299,70.75314638,103.1624745,shout-data\shout-data\shout_data_d66397f3-0db0-4a16-88ed-1853c081777a\final\chunka.wav,0,disgust,Place phone on the opposite side of the room in a bag 15/19
330.7533387,222.8824496,3.151496961,0.0751989828,0.07937649781,0.01479463368,-0.1431209789,79.39696191,111.551366,shout-data\shout-data\shout_data_0e7b45c1-7d64-49a8-830a-509712826f3a\final\chunkc.wav,1,surprise,Place phone on the opposite side of the room face down on a hard surface 13/19
195.4631789,138.4493257,3.001125422,0.02517349277,0.1157076329,0.02385120268,-0.05430337776,75.11983638,108.9408814,shout-data\shout-data\shout_data_0e7b45c1-7d64-49a8-830a-509712826f3a\final\chunkb.wav,1,surprise,Place phone on the opposite side of the room face down on a hard surface 13/19
135.7115043,75.46784748,2.480791097,0.00187858236,0.1156939539,0.02219319026,-0.003621995321,62.98871597,97.33152494,shout-data\shout-data\shout_data_0e7b45c1-7d64-49a8-830a-509712826f3a\final\chunka.wav,0,surprise,Place phone on the opposite side of the room face down on a hard surface 13/19
333.2752562,244.7498004,,0.003659774045,0.1433623153,0.02376172004,-0.007751238404,64.53030467,97.3262943,shout-data\shout-data\shout_data_8a2a9c23-6fa7-456d-997a-8708027db40c\final\chunkc.wav,1,sadness,Place phone 1-2 meters away face down on a hard surface 9/19
462.824063,364.5380212,,0.02774337145,0.1636223476,0.02524405283,-0.05968660204,73.74552867,105.9094203,shout-data\shout-data\shout_data_8a2a9c23-6fa7-456d-997a-8708027db40c\final\chunkb.wav,0,sadness,Place phone 1-2 meters away face down on a hard surface 9/19
374.3898622,379.258769,,0.05795364658,0.1630395998,0.02812004789,-0.09956588893,76.55882462,109.4406737,shout-data\shout-data\shout_data_8a2a9c23-6fa7-456d-997a-8708027db40c\final\chunka.wav,0,sadness,Place phone 1-2 meters away face down on a hard surface 9/19
288.3590948,180.5147574,2.014944169,0.01137231391,0.09648710685,0.01193857037,-0.02805155895,71.68724537,103.6198363,shout-data\shout-data\shout_data_c863f059-955f-4963-b67b-6deb5fbe8960\final\chunkc.wav,1,fear,Place phone 1-2 meters away in a bag 11/19
255.8520121,193.7326172,1.547488555,0.01108393272,0.09906779395,0.01372671973,-0.0240014274,70.39864629,104.7532542,shout-data\shout-data\shout_data_c863f059-955f-4963-b67b-6deb5fbe8960\final\chunkb.wav,0,fear,Place phone 1-2 meters away in a bag 11/19
142.3789762,89.62937301,1.58553202,0.004968586715,0.1195515107,0.01836952137,-0.01136426926,67.02543274,99.72751036,shout-data\shout-data\shout_data_c863f059-955f-4963-b67b-6deb5fbe8960\final\chunka.wav,0,fear,Place phone 1-2 meters away in a bag 11/19
325.5749236,114.6383123,,0.01679113881,0.1765839662,0.03025993658,-0.02067059689,71.63621147,104.9620722,shout-data\shout-data\shout_data_50b08993-0d7b-4c71-924d-f9250491b02b\final\chunk31.wav,1,joy,Hold your phone next to your hip with your hand covering the mic 5/19
223.671658,302.999161,2.552881109,0.01281994085,0.1975384749,0.02292163486,-0.01776724438,70.7769972,104.3602025,shout-data\shout-data\shout_data_50b08993-0d7b-4c71-924d-f9250491b02b\final\chunk11.wav,0,joy,Hold your phone next to your hip with your hand covering the mic 5/19
180.7763869,69.56970162,2.552900505,0.002568156477,0.191857484,0.01873927723,-0.003745232578,63.79432289,96.87863474,shout-data\shout-data\shout_data_50b08993-0d7b-4c71-924d-f9250491b02b\final\chunk21.wav,0,joy,Hold your phone next to your hip with your hand covering the mic 5/19
449.0707797,476.0207494,,0.05299163842,0.1498667958,0.02813901889,-0.139221937,78.76632842,107.8166793,shout-data\shout-data\shout_data_df366765-3cb8-4e54-b434-86605c956d7a\final\chunkc.wav,1,fear,Place phone on the opposite side of the room face down on a hard surface 13/19
372.8296876,315.2635275,,0.01431757353,0.168397998,0.03736234483,-0.04354769475,72.39110734,105.0890817,shout-data\shout-data\shout_data_df366765-3cb8-4e54-b434-86605c956d7a\final\chunkb.wav,1,fear,Place phone on the opposite side of the room face down on a hard surface 13/19
240.5733582,238.1722081,,0.005040160866,0.179488273,0.03144547877,-0.02347593545,69.1405831,98.76425556,shout-data\shout-data\shout_data_df366765-3cb8-4e54-b434-86605c956d7a\final\chunka.wav,0,fear,Place phone on the opposite side of the room face down on a hard surface 13/19
435.3628759,271.3317279,,0.01252325426,0.1684212136,0.02348914754,-0.01668523548,70.76699629,104.3257068,shout-data\shout-data\shout_data_6c496cc9-46e0-4c6b-9c90-c89e6b7ee07f\final\chunkc.wav,1,surprise,Hold your phone next to your hip with the back of phone on your palm 4/19
337.5126765,291.3434888,,0.01289410315,0.1917537918,0.03257202826,-0.02301590985,71.86896598,103.8278193,shout-data\shout-data\shout_data_6c496cc9-46e0-4c6b-9c90-c89e6b7ee07f\final\chunkb.wav,0,surprise,Hold your phone next to your hip with the back of phone on your palm 4/19
254.3406534,189.9705328,,0.002520758306,0.1772579132,0.03702033698,-0.00480788224,64.19149219,96.51130159,shout-data\shout-data\shout_data_6c496cc9-46e0-4c6b-9c90-c89e6b7ee07f\final\chunka.wav,0,surprise,Hold your phone next to your hip with the back of phone on your palm 4/19
373.5817938,257.7631865,2.319647414,0.2531317416,0.1114064967,0.01398559912,-0.2794936571,81.73107132,112.1401252,shout-data\shout-data\shout_data_933804c8-85cd-4b3a-a3fa-9f22ec0595d9\final\chunkc.wav,1,fear,Place phone as far away as possible while on on the opposite side of a wall from you face down on a hard surface 17/19
206.4092625,214.284529,1.269265639,0.157923664,0.0761778428,0.01262210194,-0.1717951444,78.59531138,112.8079509,shout-data\shout-data\shout_data_933804c8-85cd-4b3a-a3fa-9f22ec0595d9\final\chunkb.wav,0,fear,Place phone as far away as possible while on on the opposite side of a wall from you face down on a hard surface 17/19
157.6318681,327.4738321,1.68444694,0.04925730845,0.1011401254,0.01521775883,-0.05950833996,73.67804766,107.2176186,shout-data\shout-data\shout_data_933804c8-85cd-4b3a-a3fa-9f22ec0595d9\final\chunka.wav,0,fear,Place phone as far away as possible while on on the opposite side of a wall from you face down on a hard surface 17/19
421.4716352,322.8493294,,0.04742330822,0.1675518441,0.02730689631,-0.04613225632,74.39249471,107.9939959,shout-data\shout-data\shout_data_2adfdb99-92a5-4be3-8bbd-8a1fa0a53e67\final\chunkc.wav,1,sadness,Place phone as far away as possible while on on the opposite side of a wall from you face down on a hard surface 17/19
391.6305781,347.5716563,1.958041958,0.02107020442,0.1632817996,0.02696145868,-0.02672586681,71.76058158,108.3866077,shout-data\shout-data\shout_data_2adfdb99-92a5-4be3-8bbd-8a1fa0a53e67\final\chunkb.wav,1,sadness,Place phone as far away as possible while on on the opposite side of a wall from you face down on a hard surface 17/19
292.6083574,282.6277162,2.257973469,0.02979418293,0.1787742165,0.02623891235,-0.04661403217,73.30489547,107.6095821,shout-data\shout-data\shout_data_2adfdb99-92a5-4be3-8bbd-8a1fa0a53e67\final\chunka.wav,0,sadness,Place phone as far away as possible while on on the opposite side of a wall from you face down on a hard surface 17/19
199.8594011,155.0019264,2.376103191,0.06141697087,0.09950533409,0.01803061082,-0.1174836157,77.25643104,110.6921757,shout-data\shout-data\shout_data_daef34c2-811b-4fb3-9614-9c1f357fb51c\final\chunkc.wav,1,fear,Place phone on the opposite side of the room in a bag 15/19
247.9484788,178.5334198,2.274927724,0.1216782215,0.0777719904,0.01383714725,-0.1815692806,80.03735995,111.5606658,shout-data\shout-data\shout_data_daef34c2-811b-4fb3-9614-9c1f357fb51c\final\chunkb.wav,0,fear,Place phone on the opposite side of the room in a bag 15/19
138.614894,389.0858954,2.325581395,0.0176347118,0.084781708,0.01856178472,-0.03945967523,71.74242159,107.4710669,shout-data\shout-data\shout_data_daef34c2-811b-4fb3-9614-9c1f357fb51c\final\chunka.wav,0,fear,Place phone on the opposite side of the room in a bag 15/19
109.1542371,391.795906,2.56147541,0.03791230278,0.1084506778,0.0260841805,-0.1307430317,77.00765406,107.6755797,shout-data\shout-data\shout_data_9066af5f-5b7f-4daa-9cd8-38eba0cc59cb\final\chunkc.wav,1,sadness,Hold your phone next to your face with your hand covering the mic 3/19
106.089414,386.4734569,1.627762392,0.05422633855,0.08545611566,0.01962611365,-0.186634417,78.80781596,109.2035948,shout-data\shout-data\shout_data_9066af5f-5b7f-4daa-9cd8-38eba0cc59cb\final\chunkb.wav,0,sadness,Hold your phone next to your face with your hand covering the mic 3/19
102.0889035,401.4072452,1.441730076,0.03166071869,0.1023695192,0.01681591879,-0.08677938318,75.9226796,106.2279119,shout-data\shout-data\shout_data_9066af5f-5b7f-4daa-9cd8-38eba0cc59cb\final\chunka.wav,0,sadness,Hold your phone next to your face with your hand covering the mic 3/19
239.4158426,355.6359542,1.797483523,0.05016106491,0.1580293202,0.0164795429,-0.09006806869,75.82445333,109.2708599,shout-data\shout-data\shout_data_68be1fe7-0f7d-4304-954a-de4220117f9c\final\chunkc.wav,0,neutral,Place phone on the opposite side of the room face down on a hard surface 13/19
141.6902842,237.8493744,1.806140879,0.006967697373,0.1965726926,0.03158221194,-0.01273282097,67.27324109,100.3111341,shout-data\shout-data\shout_data_68be1fe7-0f7d-4304-954a-de4220117f9c\final\chunkb.wav,1,neutral,Place phone on the opposite side of the room face down on a hard surface 13/19
286.1634494,387.7153779,,0.04775755701,0.1617643738,0.02054097261,-0.06589260623,75.19729761,109.3317645,shout-data\shout-data\shout_data_68be1fe7-0f7d-4304-954a-de4220117f9c\final\chunka.wav,0,neutral,Place phone on the opposite side of the room face down on a hard surface 13/19
427.4319649,481.2429167,,0.08261109069,0.1724217685,0.04165420673,-0.09724701406,78.48412643,111.5649051,shout-data\shout-data\shout_data_0ac1230e-d0a8-4956-90b0-5956bb7a108a\final\chunk02.wav,1,neutral,Place phone 1-2 meters away face up on any surface 8/19
464.7110858,279.0157743,,0.03157365118,0.1710025287,0.02538502182,-0.05524507385,75.00031722,106.4194837,shout-data\shout-data\shout_data_0ac1230e-d0a8-4956-90b0-5956bb7a108a\final\chunk00.wav,0,neutral,Place phone 1-2 meters away face up on any surface 8/19
249.2582948,328.6765997,,0.002329242988,0.1218283222,0.01445416656,-0.005587014527,63.61017753,97.27968007,shout-data\shout-data\shout_data_0ac1230e-d0a8-4956-90b0-5956bb7a108a\final\chunk01.wav,0,neutral,Place phone 1-2 meters away face up on any surface 8/19
323.4897072,292.3239195,,0.01507566017,0.1437888709,0.01863432874,-0.02651632983,73.89854815,106.7725789,shout-data\shout-data\shout_data_95134649-2688-4ecf-87f2-5cfe6d01e473\final\chunkc.wav,1,neutral,Place phone as far away as possible while on on the opposite side of a wall from you in a bag 19/19
367.4292115,179.9146508,,0.008055256024,0.1330188064,0.01935687137,-0.01687042434,70.91310987,104.2220071,shout-data\shout-data\shout_data_95134649-2688-4ecf-87f2-5cfe6d01e473\final\chunkb.wav,0,neutral,Place phone as far away as possible while on on the opposite side of a wall from you in a bag 19/19
245.7838128,166.6751791,2.673015077,0.004609725031,0.1840741624,0.02387467456,-0.007201266005,69.03207632,99.76997533,shout-data\shout-data\shout_data_95134649-2688-4ecf-87f2-5cfe6d01e473\final\chunka.wav,0,neutral,Place phone as far away as possible while on on the opposite side of a wall from you in a bag 19/19
382.0023295,515.1983977,,0.09756711664,0.1157851641,0.02122532789,-0.07453170479,76.76624818,108.5946178,shout-data\shout-data\shout_data_00b64a10-e3cd-49b1-b14f-29f5f80ed3b9\final\chunkc.wav,1,fear,Hold your phone next to your face with your hand covering the mic 3/19
307.4318324,281.9314,1.646284102,0.1036994201,0.09304409237,0.008669134847,-0.128527271,77.91312741,110.2118884,shout-data\shout-data\shout_data_00b64a10-e3cd-49b1-b14f-29f5f80ed3b9\final\chunkb.wav,0,fear,Hold your phone next to your face with your hand covering the mic 3/19
235.9629644,474.5558358,1.419878296,0.0406948866,0.09335978629,0.01241316643,-0.05230194154,73.19796427,107.4841489,shout-data\shout-data\shout_data_00b64a10-e3cd-49b1-b14f-29f5f80ed3b9\final\chunka.wav,0,fear,Hold your phone next to your face with your hand covering the mic 3/19
468.4648426,331.1544627,2.484243456,0.01848615583,0.1316043659,0.01306898911,-0.02089735068,71.13347193,104.8923165,shout-data\shout-data\shout_data_72e2183c-1e31-4078-9bdf-63d8e9076f85\final\chunkc.wav,1,neutral,Place phone 1-2 meters away in a bag 11/19
384.9203175,221.6785467,2.870298391,0.01484167851,0.1274944663,0.01200166819,-0.02377666853,70.82012454,103.9130281,shout-data\shout-data\shout_data_72e2183c-1e31-4078-9bdf-63d8e9076f85\final\chunkb.wav,0,neutral,Place phone 1-2 meters away in a bag 11/19
320.0631212,151.9906509,2.909639528,0.01868030808,0.09294771748,0.01223934168,-0.03430838109,71.87598845,103.3243855,shout-data\shout-data\shout_data_72e2183c-1e31-4078-9bdf-63d8e9076f85\final\chunka.wav,0,neutral,Place phone 1-2 meters away in a bag 11/19
414.5975361,322.024654,2.473498233,0.03228210209,0.1055984596,0.01254366756,-0.05578966206,74.64748452,109.3332923,shout-data\shout-data\shout_data_88ff6c39-605c-47a6-8042-51fea5242877\final\chunkc.wav,1,surprise,Place phone as far away as possible while on on the opposite side of a wall from you face down on a soft surface 18/19
274.3674205,428.8989188,3.727865797,0.01505005886,0.1064830644,0.01937967331,-0.03741994471,72.55757015,106.5414668,shout-data\shout-data\shout_data_88ff6c39-605c-47a6-8042-51fea5242877\final\chunkb.wav,0,surprise,Place phone as far away as possible while on on the opposite side of a wall from you face down on a soft surface 18/19
293.1842772,252.555077,3.712296984,0.01414842756,0.1106226772,0.01429428707,-0.02843021222,72.27260638,107.1058955,shout-data\shout-data\shout_data_88ff6c39-605c-47a6-8042-51fea5242877\final\chunka.wav,0,surprise,Place phone as far away as possible while on on the opposite side of a wall from you face down on a soft surface 18/19
415.4020513,392.4995977,,0.03457201293,0.2031760578,0.02990010959,-0.04717655482,74.36985084,105.9414998,shout-data\shout-data\shout_data_689f4c31-5685-4d88-9107-8e971f408c8e\final\chunk20.wav,0,neutral,Hold your phone next to your hip with your hand covering the mic 5/19
408.7689307,379.0301225,,0.006218449325,0.1759144341,0.03079807516,-0.01044393042,67.40764286,101.3549904,shout-data\shout-data\shout_data_689f4c31-5685-4d88-9107-8e971f408c8e\final\chunk03.wav,1,neutral,Hold your phone next to your hip with your hand covering the mic 5/19
451.3661789,189.9298485,,0.0002405724669,0.1569293004,0.02532930838,-0.000650303267,54.66182911,85.62285938,shout-data\shout-data\shout_data_689f4c31-5685-4d88-9107-8e971f408c8e\final\chunk01.wav,0,neutral,Hold your phone next to your hip with your hand covering the mic 5/19
314.6937713,124.643524,3.363888655,0.04441338375,0.1066631243,0.01817531801,-0.1809173426,78.90044287,110.5348305,shout-data\shout-data\shout_data_2abe5821-8408-4e7a-b2f9-fc5976b7f330\final\chunkc.wav,1,anger,Place phone as far away as possible while on on the opposite side of a wall from you face up on any surface 16/19
257.9474866,125.1423217,3.744032947,0.006847347317,0.1321547004,0.01615144374,-0.03227568591,71.22518778,100.5395854,shout-data\shout-data\shout_data_2abe5821-8408-4e7a-b2f9-fc5976b7f330\final\chunkb.wav,1,anger,Place phone as far away as possible while on on the opposite side of a wall from you face up on any surface 16/19
210.2850431,146.8758327,2.557306304,0.003176683024,0.126762188,0.02661430206,-0.01310301167,67.22529308,98.3316513,shout-data\shout-data\shout_data_2abe5821-8408-4e7a-b2f9-fc5976b7f330\final\chunka.wav,1,anger,Place phone as far away as possible while on on the opposite side of a wall from you face up on any surface 16/19
341.7065785,309.2139492,,0.1080749238,0.07532328753,0.0078103165,-0.1033384666,79.06366252,108.4073181,shout-data\shout-data\shout_data_b13ff55f-e040-4dc3-a7d8-8c6c9be3ffc2\final\chunk20.wav,0,sadness,Place phone 1-2 meters away face up on any surface 8/19
349.0014993,132.3234149,1.777185383,0.03504764972,0.067112315,0.009242534431,-0.04493223253,74.21461476,106.9941362,shout-data\shout-data\shout_data_b13ff55f-e040-4dc3-a7d8-8c6c9be3ffc2\final\chunk10.wav,1,sadness,Place phone 1-2 meters away face up on any surface 8/19
261.100936,393.2246057,2.468301427,0.01448289168,0.09076078714,0.01311792486,-0.02017104601,71.15386534,105.3544768,shout-data\shout-data\shout_data_b13ff55f-e040-4dc3-a7d8-8c6c9be3ffc2\final\chunk30.wav,0,sadness,Place phone 1-2 meters away face up on any surface 8/19
457.6395031,329.3672621,,0.06572250385,0.1068052673,0.01683738793,-0.105538532,77.94057234,109.6490746,shout-data\shout-data\shout_data_63a242ba-efef-44cd-91eb-86da425cd58d\final\chunk15.wav,1,sadness,Place phone 1-2 meters away in a bag 11/19
378.0333221,243.1058413,3.255316263,0.0512566342,0.08640539338,0.01756869951,-0.09333416885,76.75695266,110.1746503,shout-data\shout-data\shout_data_63a242ba-efef-44cd-91eb-86da425cd58d\final\chunk13.wav,1,sadness,Place phone 1-2 meters away in a bag 11/19
279.4210458,172.7980502,3.33454262,0.03268553936,0.09337870974,0.02029552938,-0.07213470598,74.90702701,108.7457016,shout-data\shout-data\shout_data_63a242ba-efef-44cd-91eb-86da425cd58d\final\chunk11.wav,0,sadness,Place phone 1-2 meters away in a bag 11/19
458.9646794,294.6035188,,0.008908619939,0.1780043584,0.02787957539,-0.01485786564,69.38121442,103.4539336,shout-data\shout-data\shout_data_4b7262da-d0af-4642-9a25-be71a0bc08eb\final\chunk13.wav,1,neutral,Place phone 1-2 meters away face up on any surface 8/19
331.2869305,107.9739101,2.296744911,0.01651252121,0.08485225179,0.01389942209,-0.04063808811,71.40987186,104.5077354,shout-data\shout-data\shout_data_4b7262da-d0af-4642-9a25-be71a0bc08eb\final\chunk11.wav,0,neutral,Place phone 1-2 meters away face up on any surface 8/19
250.9601186,56.43416035,,0.001050228394,0.1396341304,0.02548270012,-0.003619026091,60.721518,93.82508019,shout-data\shout-data\shout_data_7f568fd9-dbf3-49e3-9068-613fb9cde7cd\final\chunk40.wav,0,surprise,Place phone on the opposite side of the room in a bag 15/19
377.9459413,339.8227505,3.072806304,0.03497218654,0.1232053691,0.01388498303,-0.05204287414,74.37601674,109.4101091,shout-data\shout-data\shout_data_7f568fd9-dbf3-49e3-9068-613fb9cde7cd\final\chunk31.wav,1,surprise,Place phone on the opposite side of the room in a bag 15/19
217.686069,517.8318139,3.255856019,0.02275819364,0.09914587483,0.0231897096,-0.0494359008,73.23068199,107.7683178,shout-data\shout-data\shout_data_7f568fd9-dbf3-49e3-9068-613fb9cde7cd\final\chunk11.wav,1,surprise,Place phone on the opposite side of the room in a bag 15/19
190.1128565,94.1335065,3.232952164,0.006045994685,0.09847603439,0.02504311053,-0.01479041185,67.44915953,99.79961163,shout-data\shout-data\shout_data_a64b053c-4dc5-4776-b1b5-88b5e5945c33\final\chunkc.wav,1,anger,Place phone 1-2 meters away face down on a soft surface 10/19
274.6230506,159.7998039,3.473729917,0.0004665060611,0.1213406543,0.01121056826,-0.001016063627,57.16437956,88.65111733,shout-data\shout-data\shout_data_a64b053c-4dc5-4776-b1b5-88b5e5945c33\final\chunkb.wav,1,anger,Place phone 1-2 meters away face down on a soft surface 10/19
478.1120632,227.4796282,3.191974464,0.02993985592,0.1274420698,0.01579653977,-0.04581012283,75.44574765,108.3302397,shout-data\shout-data\shout_data_a64b053c-4dc5-4776-b1b5-88b5e5945c33\final\chunka.wav,0,anger,Place phone 1-2 meters away face down on a soft surface 10/19
196.7127897,292.1332674,,5.89e-06,0.1179084481,0.01488140539,-1.67e-05,38.01029002,69.61959495,shout-data\shout-data\shout_data_bbdc7ff7-c0e5-4a22-9a6b-4ce06969f1bf\final\chunkc.wav,1,fear,Place phone as far away as possible while on on the opposite side of a wall from you in a bag 19/19
281.3743888,227.895749,2.121134453,0.05225981129,0.1001730968,0.01453457726,-0.1373563633,77.55158833,108.6466639,shout-data\shout-data\shout_data_bbdc7ff7-c0e5-4a22-9a6b-4ce06969f1bf\final\chunkb.wav,1,fear,Place phone as far away as possible while on on the opposite side of a wall from you in a bag 19/19
107.7073689,392.9546195,2.107999859,0.00779454421,0.1376726733,0.01877826192,-0.0215533059,69.25776286,102.3226719,shout-data\shout-data\shout_data_bbdc7ff7-c0e5-4a22-9a6b-4ce06969f1bf\final\chunka.wav,0,fear,Place phone as far away as possible while on on the opposite side of a wall from you in a bag 19/19
160.1600069,353.1477516,1.803680636,0.009047832929,0.1049523874,0.01815179848,-0.02399246423,70.20042784,101.3308718,shout-data\shout-data\shout_data_0af8d4d3-d80f-4cfb-b2d8-2bd837809b37\final\chunk02.wav,1,sadness,Place phone on the opposite side of the room face down on a soft surface 14/19
357.6332223,391.0712339,,0.00104938721,0.2176697683,0.04634121134,-0.002546954108,60.68437746,91.83365912,shout-data\shout-data\shout_data_0af8d4d3-d80f-4cfb-b2d8-2bd837809b37\final\chunk00.wav,0,sadness,Place phone on the opposite side of the room face down on a soft surface 14/19
273.5621707,430.5188651,,9.7e-05,0.2272993316,0.05280904961,-0.0003616358821,51.71211365,83.74772084,shout-data\shout-data\shout_data_0af8d4d3-d80f-4cfb-b2d8-2bd837809b37\final\chunk01.wav,0,sadness,Place phone on the opposite side of the room face down on a soft surface 14/19
204.9766134,505.7103949,,3.25e-05,0.2081898761,0.05033528333,-8.74e-05,45.36172585,79.61598284,shout-data\shout-data\shout_data_213f308b-277d-483e-97ae-fdccb2236c4f\final\chunkc.wav,1,neutral,Place phone 1-2 meters away face down on a hard surface 9/19
490.9444978,463.5431871,3.912759945,0.06017168731,0.1235044748,0.02484167923,-0.09735285441,78.27083075,108.7736849,shout-data\shout-data\shout_data_213f308b-277d-483e-97ae-fdccb2236c4f\final\chunkb.wav,1,neutral,Place phone 1-2 meters away face down on a hard surface 9/19
336.1470199,230.7800058,3.835167689,0.01017141704,0.08336539244,0.01570726067,-0.02145659715,70.9909437,102.7638318,shout-data\shout-data\shout_data_213f308b-277d-483e-97ae-fdccb2236c4f\final\chunka.wav,0,neutral,Place phone 1-2 meters away face down on a hard surface 9/19
218.3137064,131.1544088,4.031354983,0.0003917817681,0.09232059894,0.01644303507,-0.001051293197,56.53353831,89.42351659,shout-data\shout-data\shout_data_bae443fb-3315-40a1-9e76-30f1e0719b53\final\chunk20.wav,0,fear,Place phone as far away as possible while on on the opposite side of a wall from you face down on a hard surface 17/19
255.3974941,101.5165453,2.675212484,0.0250873841,0.04834364632,0.007602164623,-0.03821035336,73.28412001,107.3201833,shout-data\shout-data\shout_data_bae443fb-3315-40a1-9e76-30f1e0719b53\final\chunk10.wav,0,fear,Place phone as far away as possible while on on the opposite side of a wall from you face down on a hard surface 17/19
97.94769036,496.9776119,3.410355798,0.01144042905,0.1064527388,0.01669633729,-0.0219846051,70.45462468,103.8538501,shout-data\shout-data\shout_data_cf45dddd-1b1a-48fc-9c54-f57fea465f5b\final\chunk13.wav,1,neutral,Hold your phone next to your hip with the back of phone on your palm 4/19
126.1149208,471.2151501,3.260426572,0.005647281188,0.07308449971,0.01365038052,-0.0114204655,67.1778566,100.5909233,shout-data\shout-data\shout_data_cf45dddd-1b1a-48fc-9c54-f57fea465f5b\final\chunk11.wav,0,neutral,Hold your phone next to your hip with the back of phone on your palm 4/19
350.0197304,360.4126879,,0.01951025285,0.1611374816,0.0266991694,-0.04486868262,72.71898584,106.4703403,shout-data\shout-data\shout_data_cf45dddd-1b1a-48fc-9c54-f57fea465f5b\final\chunk21.wav,0,neutral,Hold your phone next to your hip with the back of phone on your palm 4/19
243.4629591,274.2029581,,0.02081674182,0.1897485209,0.03729944709,-0.08304561969,74.91089353,107.0306972,shout-data\shout-data\shout_data_628735ec-8ad1-441e-a5f8-fcf4d4f0adae\final\chunkc.wav,1,sadness,Place phone as far away as possible while on on the opposite side of a wall from you in a bag 19/19
228.808061,394.2406742,,0.007358374171,0.1865867681,0.04203552948,-0.02846586575,69.70810929,100.9239884,shout-data\shout-data\shout_data_628735ec-8ad1-441e-a5f8-fcf4d4f0adae\final\chunkb.wav,1,sadness,Place phone as far away as possible while on on the opposite side of a wall from you in a bag 19/19
186.0863456,211.0454361,3.074343208,0.06184398754,0.1059455186,0.02614346876,-0.1272186282,76.42748529,109.9784651,shout-data\shout-data\shout_data_628735ec-8ad1-441e-a5f8-fcf4d4f0adae\final\chunka.wav,0,sadness,Place phone as far away as possible while on on the opposite side of a wall from you in a bag 19/19
373.6482303,318.7849247,3.27966607,0.1715598115,0.1095334028,0.02446352446,-0.2601276943,81.14383391,111.3126788,shout-data\shout-data\shout_data_8097ce21-378a-4880-869d-08f90635ce7b\final\chunk31.wav,0,sadness,Place phone on the opposite side of the room face down on a hard surface 13/19
237.2589007,268.4126049,3.081664099,0.1283653835,0.09554909212,0.02310324191,-0.261515504,80.03452301,112.098858,shout-data\shout-data\shout_data_8097ce21-378a-4880-869d-08f90635ce7b\final\chunk41.wav,1,sadness,Place phone on the opposite side of the room face down on a hard surface 13/19
331.1674141,462.3874734,,0.05889760708,0.1433591341,0.03255883551,-0.07055396831,78.36813464,109.270367,shout-data\shout-data\shout_data_8097ce21-378a-4880-869d-08f90635ce7b\final\chunk21.wav,0,sadness,Place phone on the opposite side of the room face down on a hard surface 13/19
444.376921,465.8366198,,0.04454971172,0.1468757109,0.03539065283,-0.03859394547,76.60818464,108.4320113,shout-data\shout-data\shout_data_c0ef7f09-170b-4763-8853-07aef01afc96\final\chunkc.wav,1,disgust,Hold your phone next to your hip with the back of phone on your palm 4/19
395.8251324,262.2552623,,0.02347866656,0.1773890308,0.02727570744,-0.02785098866,73.68607621,107.1916727,shout-data\shout-data\shout_data_c0ef7f09-170b-4763-8853-07aef01afc96\final\chunkb.wav,0,disgust,Hold your phone next to your hip with the back of phone on your palm 4/19
213.7522475,367.5263501,2.023836294,0.001996089399,0.1070552354,0.01325706034,-0.002706883163,60.56290945,92.12022192,shout-data\shout-data\shout_data_c0ef7f09-170b-4763-8853-07aef01afc96\final\chunka.wav,0,disgust,Hold your phone next to your hip with the back of phone on your palm 4/19
384.1745046,209.0462552,1.890359168,0.02256319063,0.1653596432,0.01613210267,-0.01695127893,70.78879951,107.1030743,shout-data\shout-data\shout_data_14337958-a570-443e-acc1-20fa8dcae1e2\final\chunkc.wav,1,fear,Place phone 1-2 meters away in a bag 11/19
